,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
1352,"I will beat you 

YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nic",0,1,0,0,0,0
866,"DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU! I WILL BLOCK YOU, I WILL BLANK YOUR TALK PAGE, I WILL STEAL YOUR PASSWORD, I WILL TAKE OVER YOU! I WILL BLOCK YOU! 

DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I W",0,1,0,1,0,0
3559,gay fucking cockface shit ass cunt,0,0,0,0,0,1
1471,Now you've done it.  They should have shown Leo taking a crap at the beginning of ever episode.  Brilliant!,0,0,1,0,0,0
259,"enough to shoot people from car windows and drop bombs on the innocent. 
Fight with the fists god gave you.. useless twat.",1,0,0,0,0,0
1662,ONCE AGAIN JD UK IS A FUCKING FAGGOT FUCKER WHO DESERVES TO BE BEATEN WIT DA UGLY STICK,0,0,1,1,0,0
3134,JAMES THE AWESOME TECHNICIAN did create the e-learnign centre. ASSHOLE,0,0,0,0,1,0
1385,"== Different picture == 

 this picture is too respectful for this scumbag.",0,0,1,0,0,0
3178,"""gay for each other and drilled each other in the ass."""" 
 """,0,0,0,0,0,1
575,your a faggot and a nigger,1,0,0,0,0,0
3487,"== DvD pler == 

 Ur all fucking gay ur so fucking stupid u bastards n bitches. Go suck on my cock!!!",0,0,0,0,0,1
1663,"EDGERTON HIGH SCHOOL IS THE LOCATION OF THE LAIR OF THE FUCKING MONSTEROUS WENDELMEYER, AND PETE LIEN, THE CREATOR OF THE LEGENDARY PLIEN PAGE.",0,0,1,0,0,0
3009,You're an idiot if you think the word was made just for Maria Callas.,0,0,0,0,1,0
3544,"R u gay? 

Hi, are you a faggot?",0,0,0,0,0,1
2276,"== Bleah! == 

   Why did you delete article about Fetish Second skin? 
 You are just a stupid goat and son of a bicth. 
 Sad that i can't come and kill you.",0,0,0,1,1,0
3282,"== Quick question. == 

 Yintan, why are you gay? 

 Kinda regards, 
 -Me.",0,0,0,0,0,1
1487,"you are a big dickhead 

your an asshole it was not me you utter bellend",0,0,1,0,0,0
261,"Gay Sex =

Demiurge loves it in his Irish ass.",1,0,0,0,0,0
3540,"== suck it hard. == 

 Suck my cock fag. lol almost forgot to sign",0,0,0,0,0,1
1437,MOM TEH MEATLOAF FUCK WINNIE TEH PIZZA,0,0,1,0,0,0
1335,Orane sucks lots of penis.,0,1,0,0,0,0
3163,"Hi 

Fuck you, Faggot.",0,0,0,0,0,1
532,"is a big fat douchebag bitch.  

 ===April 2006=== 
 # Please refrain from adding nonsense to Wikipedia, as you did to Canaanite religion. It is considered vandalism. If you would like to experiment, use the sandbox.",1,0,0,0,0,0
808,"Hey Harry, You are a fucking fag. There is nothing wrong with that. You delete all my edits because you know they are correct but are much smarter than anything you can come up with. Ps, you're a cunt. 144.132.144.57",0,1,0,0,0,0
3225,"GET OUT! 

I have no doubt that you have the blood of an irish muslim. You have that dirty patato grabbing manner which is common to these animals. If you are a roman catholic or a muslim please get out my country. Thanks, user:craig451 08:45 12 August 2006 (UTC)",0,0,0,0,0,1
3445,"""

 TYPICAL COMMUNIST CENSORSHIP. WIKIPEDIA SHOULD NOT LET TRANNY PSYCHOPATHS CONTROL THEIR ARTICLES! THESE PEOPLE SHOULD BE LOCKED AWAY IN A NUT HOUSE! 

This is why Wikipedia is a joke and can never be trusted.
It is extremely silly for Wikipedia to label a male transvestite as a """"she."""" It is impossible to change one's sex, you idiotic communist pieces of shit. Science trumps your bizarre fundamentalist socialist religion. Stop enabling people who suffer from gender identity disorder. It is harmful to their health.

I fully expect to be maligned as """"transphobic"""" or some other such nonsense for speaking the truth, because that is a common tactic you people use to silence your critics.""",0,0,0,0,0,1
1754,". & he also likes to beat up Brian for being a fag and acting retarded with his gay attitude. The one thing that Brian did to piss of Gerardo was making a hole in his bathroom because Gerardo took away Brian's cellphone and looked himself in the bathroom. Wile Gerardo was opening the bathroom door, Brian kicks the door and cause the door nob to hit the wall and make the hole",0,0,1,0,0,1
1404,"Hello 

I make the internet suck Ok bitch face and you are going to die oneday even if it's of natral old age",0,0,1,1,0,0
2933,"""

No, you need to fuck off. talk """,0,0,0,0,1,0
3535,"Kill all niggers. 

I have hard, that others have said this.. should this be included? That racists sometimes say these.",0,0,0,0,0,1
2380,"""
Christians
What about all the idiot Christians who will come on this page and claim that this thing never existed and they'll just change the article to one big """"GOOOOOOOOOOOOOOD DIIIIIIIIIIID IIIIIIIIIIIIT""""? Fucking stupid Christians, they believe dinosaurs didn't exist and their whole ignorant faith should be wiped off the face of the earth.""",0,0,0,1,1,1
742,fuk you fucked up sinhalese motherfucking assholes wanna suck my cock bitch ass .  jeyasinghe,0,1,0,0,0,1
361,Fuck you niggerkite. y you deleting so much shit. fuckn loser. dont delete anymore shit. its none of your fucking business,1,0,0,0,0,0
2163,"i'm trying to help 

So Fuck you soo much you fucking cunt.
I shall hunt you down &kill; you ever so soly.

   عططط",0,0,0,1,0,0
2918,"do not encourage that idiot Sector001  

i am who i say i am. he keeps rewriting the truth. he is a jerk and it is ridiculous that he would try to be such a cop. would both of you leave my words and experiences alone, please?",0,0,0,0,1,0
2676,"No, really check the fucking diffs you trigger happy cunt",0,0,0,0,1,0
2327,"::It's that kind of thing that makes people want to go and attack cops and injure/kill them. Sometimes they are so ignorant they deserve to suffer,",0,0,0,1,0,0
3439,"NIGGERS!
Dows really matter to label them? as long as they are dead.",0,0,0,0,0,1
118,"You are only blocking me because I am black.  You just hate black people.  You are racist. 
 You really don't realize how small John Saxton's wang is. 
 People need to know. 
 He has a really small wang.",1,0,0,0,0,0
1503,"Your absurd edits 

Your absurd edits on great white shark was total vandalism and was very sexual. All you edit here is fucking bullshit like spam all over this useful encyclopedia so stop all your bullshit. The admins have you everywhere. The only choice for you is to stop this bullshit or else you'll be blocked permanently. User:Factual80man",0,0,1,0,0,0
166,read the bible you cunt,1,0,0,0,0,0
60,"other diseases and
               misfortunes, who must wait as a poor servant, with money and
               property and everything I have! I wish they were in hell
               with the other Jews and whomsoever they would like to have
               with them.",1,0,0,0,0,0
3138,I never edited a page you fucking retard.,0,0,0,0,1,0
3586,this nigga is a good person that killed godzilla twice and in a matter seconds while geting head from jessica alba.he came from the future to save us from Disney.He won the first ever Super bowl by hisself against the whole NFL in one play.He created life on earth by jizzing in the ocean and created organism.he alone made the thiller albulm and gave it to M.K,0,0,0,0,0,1
448,"You yourself are the biggest vandalist you must leave administrator work. you do not have knowledge of editing .wiki is group of .... people. you have stolen the image of my dog and put it on your page. you are doing voilation of copyright image . I will sue you  you are playing with law of countries by putting it in your own words .you are worst then dog.

.......astered..come what me .let us see how you can harm me .. priyadarshivishal23",1,0,0,0,0,0
648,"HEY STOP OKAY I'M NOT AN OPEN PROXY, I'M A HUMAN AND I HAVE FEELINGS. YOU NEED TO STOP ASSUMING I'M SOME SOULESS AND GODLESS ROBOT. I'M A GOD FEARING HUMAN WHO HAS A FAMILY AND FRIENDS. IF YOU THInK I DONT DESERVE TO EDIT BECauSE I'M RIGHT ABOUT THE NHL LOCKOUT, I THINK YOU'RE DISCRIMINATING AGAINST ME AND I'LL HAVE TO SAY YOU'RE duMB.",1,0,0,0,0,0
1081,"== GAY == 

 YOUR A WANKEST WANKEST WANKEST WANKEST WANKEST WANKEST WANKEST WANKEST WANKEST FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK TRAMP TRAMP TRAMP TRAMP TRAMP TRAMP TRAMP GAY GAY GAY GAY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0,1,0,0,0,1
2880,Geniac is an assole and a mom fuker..,0,0,0,0,1,0
2981,"== Porque quitar las fotos == 

 Todavia no entiendo porque quitaste sin mi permiso las fotos...... Quiero una explicancion, IDIOTA",0,0,0,0,1,0
3551,"Latin Americans have to be some of the most ignorant people in the world. Get a real education, and then we'll see if you numbskulls still support human vermin like Che Guevara. 

Students of history know Castro was a sham, Guevara was an illiterate hate mongerer, and Chavez is a greedy opportunist.",0,0,0,0,0,1
3214,YOu motherfucker Pablo....you have a sorry beaner ass...and youre a pathetic communist slave...,0,0,0,0,0,1
1175,HEY YOU MOTHER FUCKER I PUT HARD WORK INTO MY PAGE AND YOU DELETED IT IN NEW YORK I TAKE NO SHIT I'M STILL IN NYC SO IF YOU DELETE MY FUCKING PAGE AGAIN I WILL BAN YOU FROM WIKIPEDIA AND ONCE AGAIN FUCK YOU!!!!!,0,1,0,0,1,0
1290,"== cancer == 

 i go fuck you mom and i go make you fucking horny kill",0,1,0,0,1,0
2168,"++this is for you==
If you deleted that article ( you know which article I'm talking about), them may you die you fukin bitch cocksusker!",0,0,0,1,1,0
3466,"it is obvius to, me, a black man, that orange is for da black Gs, blue is for mexicans and yellow is 4 whites. coz whites look like woman. and mexicans try to compete with da nigger Gs but we r too strong. but in realty the whites also lose to da black man coz we have foot longs124.176.226.45  

Orange-throated males are strongest and do not form strong pair bonds; instead, they fight blue-throated males for their females. Yellow-throated males, however, manage to snatch females away from them for mating.
Blue-throated males are middle-sized and form strong pair bonds. While they are outcompeted by orange-throated males, they can defend against yellow-throated ones.
Yellow-throated males are smallest, and their coloration mimics females. Under this disguise, they can approach orange-throated males (though not the stronger-bonding, blue-throated specimens) and mate while the orange-throats are engaged in fights.",0,0,0,0,0,1
2547,"fuck you, you mother fucking son of a bitch. i am gooing to kill you in your sleep and fuck you after, then im going to go after your family your mother fucker. 

 next time think before you scratch my car. 

 im coming for you in 10 hours!!",0,0,0,1,0,0
3248,"== fuck of arab == 

 saddam is = shit",0,0,0,0,0,1
1844,"""

 'Go suck your mudda' 
Why did you undo my post on Underage Drinking? — Preceding unsigned comment added by 172.56.27.129   2015-06-06T10:10:55‎
Because you were attacking ClueBot, which we all know and love. —  (talk | contribs) """,0,0,1,0,0,0
2598,. You are idiot for making this reason.,0,0,0,0,1,0
1541,"""

 re: UEFA Euro 2008 and talk:UEFA Euro 2008 

Has it occurred to you that you're a massive dick?    .Alpaugh """,0,0,1,0,0,0
2270,I think that your a Fagget get a oife and burn in Hell I hate you 'm sorry we cant have any more sex i'm running out of conndoms,0,0,0,1,0,1
187,"Racists not wanted. 

GO AWAY.",1,0,0,0,0,0
626,"60 years 

it says haywirs prison sentence is for 60 years, i know this is true but how old was he when he went to prison, how old when he killed his parents?",1,0,0,0,0,0
3264,RSPW Poster is a sick gay freak,0,0,0,0,0,1
3434,"Gay comment 

Where is the citation for M Magazine?  Plus, the gay comment has atrocious syntax.",0,0,0,0,0,1
1677,== prospider is a fag,0,0,1,0,0,0
2052,"If you block me for telling you what you are, there will bw a holy war, I promise you that.",0,0,0,1,0,0
3507,"You also want eternal hell???

‘chaitanya-mangala’ shune yadi pashandi, yavana seha maha-vaishnava haya tatakshana If even a great atheist hears Shri Chaitanya-mangala (previous name for Shri Chaitanya-bhagavata), he immediately becomes a great devotee.
Do not dare to do anything against Krishna consiousness or your complete atheism portal would go to eternal hell. This is warning...",0,0,0,0,0,1
3539,"Wait, you are female and black..! That's disconcerting...",0,0,0,0,0,1
2281,"I hit a jack off all day, after the rape my mother, destroy the vagina until it hurts, then when you start bleeding I start to have sex with the mother of you Americans motherfuckers

They give the anus and the vagina every day for free, I'll sing a piece of music of Brazil who have money who slips into the vagina is not you jack off 10 year old girl already has at the vagina

The Brazilian soccer team is the best in the world humbles Americans

I get a boner from hell just eat your mother, that once again put out my articles you sons of bitches

vagina of mother north americans",0,0,0,1,1,1
825,"Urgent!!!! 

Mind yo own fucken buisiness stop fucken changing my shit fuck you!!! eat a mutha fucken dick. Ill beat yo ass come find me nigga i go here!",0,1,0,1,0,1
2562,", death to vandalist of this Maratha sport",0,0,0,1,0,0
3658,"Niggerpuppets 

Please don't trivialise meatism, specism or make presumptions of others ethinicity and please don't make personal attacks. 

Thank you. 

How silly do you want this thing to become? 

We are certainly into Panto season here [ ... oh,  yes we are ... oh, no we are not! ]

Actually, the analogy is a very good one as the user Vigger pointed out. 

Do you think some troll calling vegans Mr Meatpuppet is not a personal attack?",0,0,0,0,0,1
983,I USE TWINKLE YOU ARE OUT OF YOUR  GOD DAMN MIND AND NICK HOW DARE YOU CALL ME A PEST YOU SHOULD GET FIRED AS ADMIN FOR CALLING PEOPLE THAT YOU SON OF A FUCKING GOD DAMN BITCH,0,1,0,0,0,0
1249,SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK MY,0,1,0,0,0,0
